data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data52632,WIKI_C_04655,C,سين. كلينتون: أنا بغيت نزيد، ما قلتش باللي خاصها تدار، ولكن متأكدة عارفة علاش الوالي سپيتزر كيحاول يديرها. وحنا فشلنا --,"sen. clinton: ana bghit nzid, ma qeltch blli khassha tdar, walakin mta2kda 3arfa 3lach lwali spitzer kay7awel ydirha. w 7na fchelna --","SEN . CLINTON : I just want to add , I did not say that it should be done , but I certainly recognize why Governor Spitzer is trying to do it . And we have failed --",سين. كلينتون: أريد فقط أن أضيف، لم أقل إنه يجب القيام بذلك، ولكني بالتأكيد أدرك لماذا يحاول الحاكم سبيتزر القيام بذلك. وقد فشلنا --,20,VALIDATED
data52633,WIKI_C_07653,C,ماركوف، جون (2005). آش قال السنجاب: كيفاش الثقافة المضادة ديال الستينات شكلات صناعة الكمبيوتر الشخصي. نيويورك: فايكينغ أدولت. ISBN 978-0-670-<unk>-9.,"markoff, john (2005). ach gal ssanjab: kifach t-taqafa lmodadda dyal ssttinat chekklat sina3at l-kumpyuter ch-chakhsi. new york: viking adult. isbn 978-0-670-<unk>-9.","Markoff , John ( 2005 ) . What the Dormouse Said : How the 60s Counterculture Shaped the Personal Computer Industry . New York : Viking Adult . ISBN 978 @-@ 0 @-@ 670 @-@ <unk> @-@ 9 .",ماركوف، جون (2005). ماذا قال السنجاب: كيف شكلت ثقافة الستينات المضادة صناعة الحواسيب الشخصية. نيويورك: فايكينغ أدولت. ISBN 978-0-670-<unk>-9.,29,VALIDATED
data52634,DATA_7678,A,خاصك تفكر تدفع لأستاذ جامعي.,khassk tfekker tdfe3 l'oustad jami3i.,you should apply for university teacher,يجب عليك التقدم بطلب للعمل كأستاذ جامعي.,6,VALIDATED
data52635,DATA_2479,A,ومن بعد كيولي جزء من الثقافة العامة ديال ڭاع المتعلمين.,w mn be3d kaywelli joz2 mn t-taqafa l-3amma dyal ga3 l-met3ellmin.,And then it's part of the general culture of all educated people.,ثم يصبح جزءاً من الثقافة العامة لجميع المتعلمين.,12,VALIDATED
data52636,DATA_16452,B,ذا ڭريت موپيت كاپير بشخصيات كيرميت الضفدع، رولف الكلب، دكتور تيث، والدورف، الشيف السويدي، المراسل، ووحدين خرين.,"The Great Muppet Caper b chakhssiyyat Kermit the Frog, Rowlf the Dog, Dr. Teeth, Waldorf, Swedish Chef, The Newsman w wa7din khrin.","The Great Muppet Caper as Kermit the Frog , Rowlf the Dog , Dr. Teeth , Waldorf , Swedish Chef , The Newsman , and others",ذا جريت مبيت كابر في دور كيرميت الضفدع، رولف الكلب، دكتور تيث، والدورف، الشيف السويدي، المراسل، وآخرون,26,VALIDATED
data52637,DATA_24864,B,يرجين، دانيال. الجايزة: البحث الملحمي على البترول، الفلوس والسلطة. نيويورك؛ سايمون وشوستر، 1991.,"yergin, daniel. l-jayza: l-ba7t l-mal7ami 3la l-bitrol, l-flouss w s-sulta. new york; simon & schuster, 1991.","Yergin , Daniel . The Prize : The Epic Quest for Oil , Money and Power . New York ; Simon & Schuster , 1991 .",يرجين، دانيال. الجائزة: السعي الملحمي للنفط والمال والسلطة. نيويورك؛ سايمون وشوستر، 1991.,26,VALIDATED
data52638,WIKI_C_12073,C,التقريب ديال الدرجة الأولى كيعطينا اللوغ ديال 1.1 تقريبا كيساوي 0.1، وهادشي قل من 5% من القيمة الصحيحة 0.0953.,"t-taqrib dyal d-daraja l-louwla kay3tina l-log dyal 1.1 taqriban kaysawi 0.1, w hadchi qell mn 5% mn l-qima s-s7i7a 0.0953.","0 @.@ 1 the first @-@ order approximation gives ln ( 1 @.@ 1 ) ≈ 0 @.@ 1 , which is less than 5 % off the correct value 0 @.@ 0953 .",التقريب من الرتبة الأولى يعطينا لوغاريتم (1.1) ≈ 0.1، وهو أقل من 5% من القيمة الصحيحة 0.0953.,30,VALIDATED
data52639,WIKI_D_12252,D,القاعات ديال المناسبات والبلايص الخاصة بالشركات كاينين للكرا للمناسبات ديال الخدمة ولا الخاصة، والسطاد عندو ترخيص باش يدارو فيه حفلات زواج مدني. كاينين بلايص للكراسة المتحركة ف ڭاع البلايص ديال السطاد، وكاينين كاسكات ديال التعليق للمتفرجين اللي ماكيشوفوش مزيان.,"l-qa3at dyal l-mnassbat w l-blayess l-khassa b ch-charikat kaynin l l-kra l l-mnassbat dyal l-khedma wlla l-khassa, w s-stad 3andou tarkhiss bach yddarou fih 7aflat zwaj madani. kaynin blayess l l-krasa l-met7arrka f ga3 l-blayess dyal s-stad, w kaynin kaskat dyal t-te3liq l l-metferrjin lli makaychoufouch mezian.","The various function rooms and corporate boxes are available for hire for business or social events , and the stadium is licensed as a venue for civil weddings . There are wheelchair areas in all parts of the stadium , and commentary headsets for visually impaired spectators are available .",تتوفر قاعات المناسبات المختلفة وصناديق الشركات للإيجار للمناسبات التجارية أو الاجتماعية، كما أن الملعب مرخص ك venue لحفلات الزواج المدني. توجد مناطق للكراسي المتحركة في جميع أنحاء الملعب، وتتوفر سماعات التعليق للمتفرجين المكفوفين.,46,VALIDATED
data52640,DATA_6053,A,عاجبني لون هاد الطابلة,3ajbni loun had tabla,i like the colour of this table,أنا أحب لون هذه الطاولة,7,VALIDATED
data52641,DATA_4512,A,"خدّم ل كونتور, عافاك.","khddem l contour, 3afak.","Turn on the meter, please.",شغّل العداد، من فضلك.,5,VALIDATED
data52642,WIKI_C_11000,C,تلاتة من خمسة د القصص ديال ديسكوورلد اللي كيدورو على السحارة المتدربة تيفاني <unk> ربحو جايزة لوكس السنوية ديال أحسن كتاب ديال الشباب ف 2004 و 2005 و 2007.,tlata mn khamsa d l-qissass dyal discworld lli kaydourou 3la s-se77ara l-metderba tiffany <unk> reb7ou jayzat locus s-sanawiya dyal a7ssan ktab dyal ch-chabab f 2004 w 2005 w 2007.,"Three of the five Discworld novels that centre on the "" trainee witch "" Tiffany <unk> won the annual Locus Award for Best Young Adult Book in 2004 , 2005 and 2007 .",فازت ثلاث روايات من أصل خمس روايات في سلسلة عالم القرص التي تتمحور حول الساحرة المتدربة تيفاني <unk> بجائزة لوكس السنوية لأفضل كتاب للشباب في الأعوام 2004 و 2005 و 2007.,28,VALIDATED
data52643,WIKI_C_11321,C,الوجه ب: <unk> <unk> گولي گات <unk> سيني. <unk> أ <unk> <unk> <unk> <unk>، آنداديس <unk> أوستر إي گريكيوم، ڤارد أ <unk> هالفدان <unk>، كاري ڤارد أت <unk> (؟),"l-wejh b: <unk> <unk> gulli gat <unk> syni. <unk> a <unk> <unk> <unk> <unk>, andadis <unk> awstr i grikyum, vard a <unk> halfdan <unk>, kari vard at <unk> (?)","Side B : <unk> <unk> Gulli gat <unk> syni . <unk> a <unk> <unk> <unk> <unk> , ændaðis <unk> austr i Grikkium , varð a <unk> Halfdan <unk> , Kari varð at <unk> ( ? )",الوجه ب: <unk> <unk> قل قال <unk> سيني. <unk> أ <unk> <unk> <unk> <unk>، وانتهى <unk> شرقًا في اليونان، أصبح <unk> هالفدان <unk>، أصبح كاري <unk> (؟),29,VALIDATED
data52644,DATA_8664,A,راه زوينة شوفة من الفوق ديال جبل,rah zwina choufa men lfo9 dial jbel,the look from the mountain is excellent,المنظر من الجبل ممتاز,7,VALIDATED
data52645,DATA_13803,B,Sc(OH)₃ + 3 H⁺ + 3 H₂O → [Sc(H₂O)₆]³⁺,Sc(OH)3 + 3 H+ + 3 H2O → [Sc(H2O)6]3+,Sc ( OH ) 3 + 3 H + + 3 H2O → [ Sc ( H2O ) 6 ] 3 +,سك (أوه)₃ + ٣ ح⁺ + ٣ ماء → [سك (ماء)₆]³⁺,22,VALIDATED
data52646,WIKI_D_11475,D,فالسبعينات والتمانينات كان باين باللي الحفاظ على المباني التاريخية ما كافيش، وهادشي خلا الناس يوليو يتهلاو كتر ويعاودو يستعملو المباني والمساحات المفتوحة. وف 1987 المدينة تختارت تكون موقع ديال التراث العالمي ديال اليونسكو، اعترافاً بالأهمية الثقافية الدولية ديالها.,"f s-sb3inat w t-tmaninat kan bayen belli l-7ifad 3la l-mabani t-tarikhiya ma kafich, w hadchi khla n-nass ywelliw ythellaw ktar w y3awdou yste3mlou l-mabani w l-msa7at l-meftou7a. w f 1987 l-mdina tekhtaret tkoun mawqi3 dyal t-tourat l-3alami dyal l-younesko, i3tirafan b l-ahammiya t-taqafiya d-dawliya dyalha.","In the 1970s and 1980s it was recognised that conservation of historic buildings was inadequate , leading to more care and reuse of buildings and open spaces . In 1987 the city was selected as a UNESCO World Heritage Site , recognising its international cultural significance .",في السبعينيات والثمانينيات، تم الاعتراف بأن الحفاظ على المباني التاريخية غير كافٍ، مما أدى إلى مزيد من العناية وإعادة استخدام المباني والمساحات المفتوحة. في عام 1987، تم اختيار المدينة كموقع للتراث العالمي لليونسكو، اعترافًا بأهميتها الثقافية الدولية.,43,VALIDATED
data52647,WIKI_C_10380,C,"نهار 10 أبريل 2015، بانكس غنات ""Heavy Metal and Reflective"" ف العرض ديالها ف مهرجان كوتشيلا. Rap-Up قال باللي الجمهور كانت عندو واحد الطاقة عالية بزاف طول الوقيتة ديال العرض.","nhar 10 abril 2015, banks ghnat ""Heavy Metal and Reflective"" f l-3rd dyalha f mahrajan Coachella. Rap-Up qal belli l-jomhour kant 3ndu wa7d t-taqa 3alya bzzaf toul l-weqt dyal l-3rd.","On April 10 , 2015 , Banks performed "" Heavy Metal and Reflective "" during her set at the Coachella Festival . Rap @-@ Up commented that the audience 's "" energy was consistently high "" during the performance .","في العاشر من أبريل عام 2015، أدت بانكس أغنية ""الهيفي ميتال والتأملي"" خلال عرضها في مهرجان كوتشيلا. وعلقت ""راب أب"" بأن ""طاقة الجمهور كانت عالية باستمرار"" خلال الأداء.",29,VALIDATED
data52648,WIKI_C_08638,C,"ف عام 1951، بيلّيت جات الثانية ف مسابقة الكومنولث الفنية، مورا جيفري سمارت الشاب. العام اللي موراها، ربحات واحد المعرض فيه منافسة مدعومة من مترو غولدوين ماير، بلوحة ""بنت مع حياة صامتة"".","f 3am 1951, bellette jat t-tanya f l-monafassa l-fanniya d l-commonwealth, moura jeffrey smart ch-chabb. l-3am lli mouraha, reb7at wa7d l-ma3rid fih monafassa sponsored mn metro goldwyn mayer, b ""bent m3a 7ayat samita"".","In 1951 , Bellette came second in the Commonwealth Jubilee Art Competition , behind the young Jeffrey Smart . The following year , she won a competitive exhibition sponsored by Metro Goldwyn Mayer , with Girl With Still Life .","في عام 1951، احتلت بيلّيت المركز الثاني في مسابقة الكومنولث الفنية للذكرى المئوية، خلف جيفري سمارت الشاب. وفي العام التالي، فازت في معرض تنافسي برعاية مترو غولدوين ماير، بلوحة ""فتاة مع حياة صامتة"".",33,VALIDATED
data52649,WIKI_C_10312,C,"مع تود بريوستر. ""تنوعات لأربعة د اليدين على موضوع ديال توكفيل"". نيويورك تايمز، الصفحة E1. 27 يناير 2003.","m3a todd brewster. ""tanou3at l rba3a d l-ydin 3la mawdou3 dyal tocqueville. new york times, l-ssf7a E1. 27 yanayer 2003.""","with Todd Brewster . "" Variations for Four Hands On a Theme by Tocqueville . "" The New York Times , p . E1 . January 27 , 2003 .","مع تود بريوستر. ""تنوعات لأربعة أيادٍ على فكرة لتوقفيل"". نيويورك تايمز، ص. E1. 27 يناير 2003.",20,VALIDATED
data52650,WIKI_D_08743,D,"تنمية ديال المدن و ""تنقيل ديال السكان من آسيا لأوروبا وبالعكس من أوروبا لآسيا، باش نوصلو أكبر قارة للوحدة والصداقة عن طريق الزواج والعلاقات العائلية.""","tnmiya dyal lmdon w ""tnqil dyal skkan mn asya l oropa w bl3ks mn oropa l asya, bach nwasslo akbr qara llwa7da w ssdaqa 3n triq zzawaj w l3alaqat l3a2iliya.""","Development of cities and the "" transplant of populations from Asia to Europe and in the opposite direction from Europe to Asia , in order to bring the largest continent to common unity and to friendship by means of intermarriage and family ties . ""","تنمية المدن و""نقل السكان من آسيا إلى أوروبا والعكس من أوروبا إلى آسيا، من أجل تحقيق الوحدة والصداقة بين أكبر القارات عن طريق الزواج والروابط الأسرية.""",28,VALIDATED
data52651,WIKI_C_02774,C,قبل ما يبدا البث المباشر ديال الحدث، ويليام ريڭل وپول بيرتشيل غلبو بول لندن وبراين كندريك فواحد الماتش د التاڭ تيم اللي داز فالعرض التمهيدي ديال صنداي نايت هيت.,"qbel ma yebda lbett lmobachir dyal l7adat, william regal w paul burchill ghelbo paul london w brian kendrick f wa7d lmatch d tag team lli daz fl3ard ttmhidi dyal sunday night heat.","Before the live broadcast of the event began , William Regal and Paul Burchill defeated Paul London and Brian Kendrick in a tag team match that aired on the Sunday Night Heat pre @-@ show .",قبل أن يبدأ البث المباشر للحدث، هزم وليام ريجل وبول بيرتشيل بول لندن وبريان كندريك في مباراة فرق ثنائية عُرضت في عرض الأحد المسائي التدريبي.,30,VALIDATED
data52652,WIKI_D_04889,D,"الآلة د كونوس @-@ بي خدمات من 11 دجنبر 1989 حتى ل 20 فبراير 1990. ف هاد المدة، ""وقت التشغيل"" ديال التجربة كان 27 يوم. تسجلات شي 60 شعلة شمسية و 19 انفجار كوني ديال أشعة غاما @-@.","l'ala d konus @-@ bi khdmat mn 11 djanbir 1989 7tal 20 fbrayr 1990. f had lmodda, ""weqt ttchghil"" dyal ttjriba kan 27 youm. tsjjlat chi 60 ch3la chemsiya w 19 nfijar kawni dyal achi33at gamma @-@.","The KONUS @-@ B instrument operated from 11 December 1989 until 20 February 1990 . Over that period , the "" on "" time for the experiment was 27 days . Some 60 solar flares and 19 cosmic gamma @-@ ray bursts were detected .",عملت آلة كونوس @-@ بي من 11 ديسمبر 1989 حتى 20 فبراير 1990. خلال تلك الفترة، كان وقت التشغيل للتجربة 27 يومًا. تم رصد حوالي 60 انفجارًا شمسيًا و 19 انفجارًا نجميًا كونيًا من أشعة جاما @-@.,37,VALIDATED
data52653,DATA_7449,A,ونتوما تفرجو فيها,wntoma tfrjo fiha,and you are watching her,وأنت تراقبها,5,VALIDATED
data52654,WIKI_D_12037,D,التركيبة ديال الأوبانيشاد متميزة حيت كتدمج طروفا مهمين من آيات ديال الأوبانيشادات الرئيسية اللولة، وهكا كتشير ليهم وفنفس الوقت كتبني الرسالة ديالها. الطروفا ديال الأوبانيشادات الكبار القدام اللي كتدمجهم فيها، كيشملو أوبانيشاد مونداكا وأوبانيشاد سفيتاسفاتارا.,"ttarkiba dyal l'upanishad motamayyiza 7it katdmej trofa mohemmin mn ayat dyal l'upanishadat rra2isiya llowla, w hakka katchir lihom w f nafs lweqt katbni rrisala dyalha. ttrofa dyal l'upanishadat lekbar leqdam lli katdmejhom fiha, kichmlo upanishad mundaka w upanishad shvetashvatara.","The Upanishad 's structure is notable as it embeds key parts of verses from early Principal Upanishads , thus referencing them and yet building its own message . The fragments of earlier major Upanishads it thus integrates within it , include Mundaka Upanishad and Shvetashvatara Upanishad .",إن بنية الأوبانيشاد ملحوظة لأنها تدمج أجزاء رئيسية من آيات من الأوبانيشاد الرئيسية المبكرة، مما يشير إليها وفي الوقت نفسه تبني رسالتها الخاصة. تشمل الأجزاء من الأوبانيشاد الكبرى السابقة التي تدمجها بداخلها، أوبانيشاد مونداكا وأوبانيشاد سفيتاسفاتارا.,34,VALIDATED
data52655,DATA_1741,A,"آه, ولكن زوين مرة مرة تگلس فشي بلاصة ترتاح.","ah, walakin zwin mara mara tglss fchi blassa trta7.","Yeah, but it's nice every once in a while to land somewhere and relax.",نعم، ولكن من الجميل بين الحين والآخر الوصول إلى مكان ما والاسترخاء.,14,VALIDATED
data52656,WIKI_D_01537,D,ماير، ڤيكتور إتش. (1994)، التجوال ف الطريق: حكايات طاوية قديمة وأمثال ديال تشوانغ تزو، نيويورك: بانتام بوكس؛ تعاود نشرها (1997)، هونولولو: مطبعة جامعة هاواي.,"mayr, viktor h. (1994), ttjwal f ttriq: 7kayat tawiya qdima w amtal dyal chwang tzo, nyuyork: bantam boks; t3awd nchrha (1997), honolulu: mtb3at jami3at haway.","Mair , Victor H. ( 1994 ) , Wandering on the Way : Early Taoist Tales and Parables of Chuang Tzu , New York : Bantam Books ; republished ( 1997 ) , Honolulu : University of Hawaii Press .",ماير، ڤيكتور إتش. (1994)، التجوال في الطريق: حكايات طاوية مبكرة وأمثال لتشوانغ تزو، نيويورك: بانتام بوكس؛ أعيد نشرها (1997)، هونولولو: مطبعة جامعة هاواي.,23,VALIDATED
data52657,DATA_12446,A,عمرك جربتي تغرس هاد الزريعة؟,3emrek jrebti tghres had zzri3a?,Have you tried to plant this seed,هل حاولت زراعة هذه البذرة؟,7,VALIDATED
data52658,DATA_8655,A,راه يالله دار تأمين ديال تنوبيلتو,rah yallah dar ta2min dial tonobiltou,he has assurance for his car,لديه تأمين على سيارته,6,VALIDATED
data52659,WIKI_C_00735,C,"= b مضروب ف b كيتسمى المربع ديال b حيت المساحة ديال مربع اللي الطول د الضلع ديالو b هي b². وكنقراوها ""b مربع"" ولا ""b أس جوج"".","= b mdrob f b kitsmma lmorabba3 dyal b 7it lmsa7a dyal morabba3 lli ttowl d ddel3 dyalo b hiya b². w kanqrawha ""b morabba3"" wlla ""b os juj"".","= b ⋅ b is called the square of b because the area of a square with side @-@ length b is b2 . It is pronounced "" b squared "" .","يُسمى b مضروبًا في b مربع b لأن مساحة المربع الذي طول ضلعه b هي b². ويُنطق ""b مربع"".",27,VALIDATED
data52660,DATA_12246,A,عمرك جربتي المراجعة ديال قبل المتحان,3emrek jerebti lmoraja3a dial 9bel lmti7an,Have you tried  revising before exam,هل جربت المراجعة قبل الامتحان؟,6,VALIDATED
data52661,WIKI_D_11293,D,بيك عندو واحد الستيل فشكل ف السامپلينغ، بزاف د المرات كيستعمل مصادر بحال الأفلام اللي ما معروفاش باش يقطع ويلصق مقاطع ديال ناس كيهضرو ف الخلفية د الموسيقى ديالو، ولا شي أصوات أخرى لقاها باش يدير كولاج صوتي ف الخلفية د الموسيقى ديالو.,"beck 3endo wa7ed sstil fchkel f ssampling, bzzaf d lmerrat kist3mel masadir b7al laflam lli ma m3rowfach bach yqte3 w ylsseq maqati3 dyal nass kayhedro f lkhalfiya d lmosiqa dyalo, wlla chi aswat khera lqaha bach ydir collage sawti f lkhalfiya d lmosiqa dyalo.","Beck has an irreverent style of sampling , often using such sources as obscure films to splice together cuts of people talking in the background of his music , or various other found sounds to create sound collages in the background of his music .",يمتلك بيك أسلوبًا غير وقور في أخذ العينات، وغالبًا ما يستخدم مصادر مثل الأفلام غير المعروفة لتقطيع أجزاء من الأشخاص الذين يتحدثون في خلفية موسيقاه، أو أصوات أخرى مختلفة تم العثور عليها لإنشاء كولاجات صوتية في خلفية موسيقاه.,45,VALIDATED
data52662,WIKI_D_04549,D,الأبواغ بيضاوية ولا إهليلجية، ملسة، شفافة، القياس ديالها 4.5-5.5 على 2-2.5 ميكرومتر. والباسيديا، اللي هي الخلايا اللي كتحمل الأبواغ، لاصقة ف 6-8 ديال الأبواغ الجالسة.,"labwagh bidawiya wlla ihlilijiya, mlsa, cheffafa, lqiyas dyalha 4.5-5.5 3la 2-2.5 mikromitr. w lbassidiya, lli hiya lkhalaya lli kat7mel labwagh, lasqa f 6-8 dyal labwagh jjalssa.","The spores are elliptical or ovoid , smooth , translucent ( hyaline ) , with dimensions of 4 @.@ 5 – 5 @.@ 5 by 2 – 2 @.@ 5 µm . The basidia , the spore @-@ bearing cells , are attached to 6 – 8 sessile spores .",الأبواغ بيضاوية أو مستطيلة، ملساء، شفافة (عديمة اللون)، بأبعاد 4.5-5.5 × 2-2.5 ميكرومتر. أما الباسيديا، وهي الخلايا الحاملة للأبواغ، فملتصقة بـ 6-8 أبواغ جالسة.,26,VALIDATED
data52663,WIKI_C_11107,C,قبل إعصار كاترينا، معدل القتل ف نيو أورلينز كان عشرة د المرات كتر من المعدل ف ميريكان. من بعد ما تقاد الوضع ف نيو أورلينز، النشاط الإجرامي نقص بزاف.,"qbel i3ssar katrina, mo3addal lqtel f new orleans kan 3echra d lmerrat kter mn lmo3addal f mirikan. mn b3d ma tqad lwed3 f new orleans, nnachat l2ijrami nqes bzzaf.","Before Hurricane Katrina , the murder rate in New Orleans was ten times higher than the U.S. average . After the situation in New Orleans was brought under control , criminal activity in New Orleans dropped significantly .",قبل إعصار كاترينا، كان معدل القتل في نيو أورلينز أعلى بعشرة أضعاف من المتوسط الأمريكي. وبعد استتباب الوضع في نيو أورلينز، انخفض النشاط الإجرامي بشكل كبير.,28,VALIDATED
data52664,WIKI_D_10606,D,جزيرة فلات هولم (بالويلزية: Ynys Echni) هي واحد الجزيرة ديال الحجر الكلسي اللي جات ف قناة بريستول على بعد تقريبا 6 كيلومتر (4 ميل) من نقطة لاڤيرنوك ف وادي ڭلامورڭان (واخا هي تابعة لكارديف). وكتضم أقصى نقطة ف الجنوب ديال ويلز.,jzirat flat holm (b lwilziya: Ynys Echni) hiya wa7ed jzira dyal l7jer lkelssi lli jat f qanat bristol 3la bo3d tqriban 6 kilometr (4 mil) mn noqtat lavernock f wadi glamorgan (wakha hiya tab3a l cardiff). w katdem aqsa noqta f ljanoub dyal wales.,Flat Holm ( Welsh : Ynys Echni ) is a limestone island lying in the Bristol Channel approximately 6 km ( 4 mi ) from Lavernock Point in the Vale of Glamorgan ( though it forms part of Cardiff ) . It includes the most southerly point of Wales .,جزيرة فلات هولم (بالويلزية: Ynys Echni) هي جزيرة جيرية تقع في قناة بريستول على بعد حوالي 6 كيلومترات (4 أميال) من نقطة لاڤيرنوك في وادي جلامورجان (على الرغم من أنها تشكل جزءًا من كارديف). وهي تضم أقصى نقطة في جنوب ويلز.,41,VALIDATED
data52665,DATA_12711,B,ف الهند، الكيك ديال البرقوق كيتقدم ف جوايه وقيتة د عيد الميلاد، ويقدرو يتزادو فيه مكونات إضافية بحال الروم ولا البراندي.,"f lhend, lkik dyal lberqoq kitqddem f jwayh wqita d 3id lmilad, w yqdro ytzado fih mokawwinat idafiya b7al rrom wlla lbrandi.","In India plum cake has been served around the time of the Christmas holiday season , and may have additional ingredients such as rum or brandy added .",في الهند، يُقدم كعك البرقوق حول وقت موسم عطلة عيد الميلاد، وقد تضاف إليه مكونات إضافية مثل الروم أو البراندي.,28,VALIDATED
data52666,DATA_19950,B,جرية ديال 6 ياردات ل أندري كيندريك (محاولة ديال جوج نقاط ب الباس ما صدقاتش) 2:13 فيرجينيا تيك 29 فلوريدا ستيت 28,jrya dyal 6 yardat l andri kendrik (mo7awala dyal juj nqat b lpass ma sdeqatch) 2:13 virginia tech 29 florida state 28,VT @-@ Andre Kendrick 6 yard run ( 2 @-@ pt pass failed ) 2 : 13 VT 29 FSU 28,جريان لمسافة 6 ياردات لـ أندريه كندريك (لم تنجح محاولة النقطتين) 2:13 فيرجينيا تيك 29 فلوريدا ستيت 28,21,VALIDATED
data52667,WIKI_C_04025,C,التقديرات اللي تنشرات من بعد ما تّلقاو الآثار ديال زاخلمي كتشير باللي رباعيات الأطراف يمكن يكونو بانو شحال هادي، شي 427.4 مليون عام هادي، وشككات ف المحاولات اللي بغات تقرا التوقيت المضبوط ديال التطور المبكر ديال رباعيات الأطراف من علم طبقات الأرض.,"tteqdirat lli tnechrat mn b3d ma ttlqaw latar dyal zakhlemi katchir belli roba3iyat latraf ymken ykono bano ch7al hadi, chi 427.4 mlyon 3am hadi, w chekkat f lmo7awalat lli bghat teqra ttawqit lmedbot dyal ttatawwor lmobakkir dyal roba3iyat latraf mn 3ilm tabaqat lard.",Estimates published after the discovery of Zachelmie tracks suggested that <unk> tetrapods may have appeared as early as 427 @.@ 4 Ma ago and questioned attempts to read absolute timing of evolutionary events in early tetrapod evolution from stratigraphy .,تشير التقديرات المنشورة بعد اكتشاف آثار زاخلمي إلى أن رباعيات الأطراف ربما ظهرت في وقت مبكر يصل إلى 427.4 مليون سنة مضت، وشككت في المحاولات لقراءة التوقيت المطلق للأحداث التطورية في التطور المبكر لرباعيات الأطراف من علم طبقات الأرض.,45,VALIDATED
data52668,WIKI_D_05952,D,البنجابية هي اللغة الغالبة اللي كيهضرو بيها كتر من تلاتة د الأرباع ديال السكان. فالمناطق ديال الجنوب والجنوب الغربي، السرايكية هي اللغة الشايعة. اللغة الوطنية هي الأوردو، اللي كتستعمل عادة بين المجموعات العرقية المختلفة.,"lbenjabiya hiya llogha lghalba lli kihdro biha kter mn tlata d larba3 dyal skkan. f lmanatiq dyal ljanoub w ljanoub lgharbi, ssaraykiya hiya llogha chchay3a. llogha lwataniya hiya l'ordo, lli katst3mel 3adatan bin lmajmo3at l3irqiya lmokhtalifa.","Punjabi is the dominant language spoken by over three @-@ fourths of the population . In the south @-@ southwest regions , Saraiki is the common language . The national language is Urdu , which is customarily used between various ethnic groups .",اللغة البنجابية هي اللغة السائدة التي يتحدث بها أكثر من ثلاثة أرباع السكان. في المناطق الجنوبية والجنوبية الغربية، اللغة السارايكية هي اللغة الشائعة. اللغة الوطنية هي الأردية، والتي تستخدم عرفًا بين المجموعات العرقية المختلفة.,31,VALIDATED
data52669,DATA_11053,A,تعطلتي بزّاف باش تصور هاد لمندر,t3etlti bezzaf bach tsower had lmnder,you are too late to take a picture,لقد فات الأوان لالتقاط صورة,8,VALIDATED
data52670,DATA_11009,A,تعطلي بزّاف باش تغتّا,t3etli bezzaf bach tghetta,you are too late to cover,لقد فات الأوان لتغطية,6,VALIDATED
data52671,WIKI_D_07067,D,الطريق 33 ف الأصل كانت جزء من الطريق 1 د ولاية نيوجيرسي ف العشرينات ف شي أجزاء من الطريق اللي جات جنوب هايتستاون، والطريق 7 من هايتستاون حتال النهاية ديالها ف الطريق 71. ب جوج طرقان تبدلو ل الطريق 33 ف إعادة ترقيم الطرقان السريعة د ولاية نيوجيرسي ف عام 1927.,"ttriq 33 f lasl kant joz2 mn ttriq 1 d wilayat nyujirzi f l3ichrinat f chi ajza2 mn ttriq lli jat jnob haytstown, w ttriq 7 mn haytstown 7tal nnhaya dyalha f ttriq 71. b juj torqan tbedlo l ttriq 33 f i3adat tarqim ttorqan ssari3a d wilayat nyujirzi f 3am 1927.","Route 33 originally was part of the 1920s New Jersey Route 1 in parts of the road south of Hightstown , and Route 7 from Hightstown to its terminus at Route 71 . Both roads were changed into Route 33 in the 1927 New Jersey state highway renumbering .",كان الطريق 33 في الأصل جزءًا من الطريق 1 لولاية نيوجيرسي في عشرينيات القرن الماضي في أجزاء من الطريق جنوب هايتستاون، والطريق 7 من هايتستاون حتى نهايته عند الطريق 71. تم تغيير كلا الطريقين إلى الطريق 33 في إعادة ترقيم الطرق السريعة لولاية نيوجيرسي عام 1927.,47,VALIDATED
data52672,DATA_24003,B,"كوبلاند، ب. جاك (محرر). ""العقل والماكينة د الحساب: آلان تورينڭ وآخرين"". مجلة رادرفورد.","copeland, b. jack (mo7arrir). ""l3qel w lmakina d l7ssab: alan turing w khrin"". majallat rutherford.","Copeland , B. Jack ( ed . ) . "" The Mind and the Computing Machine : Alan Turing and others "" . The Rutherford Journal .","كوبلاند، ب. جاك (محرر). ""العقل وآلة الحوسبة: آلان تورينغ وآخرون"". مجلة رذرفورد.",27,VALIDATED
