data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data52478,WIKI_C_05202,C,ف 1972، الدلافين كان خاصهم يدّيو الريكورد ديالهم كامل لثري ريفرز ستاديوم باش يواجهو بيتسبورغ ستيلرز، اللي جابو 10 الرباح 3 الخسارات و واحد تعادل، فالماتش ديال البطولة ديال AFC.,"f 1972, dolfins kan khasshom ykhdo record dyalhom kamel l Three Rivers Stadium bach ywajho Pittsburgh Steelers, li jawu 10 reb7a 3 khsara w wa7d t3adol, f match dyal البطولة dyal AFC.","In 1972 , the Dolphins had to take their perfect record to Three Rivers Stadium to face the Pittsburgh Steelers , who went 10 @-@ 3 @-@ 1 , in the AFC championship game .",في عام 1972، اضطر فريق الدلافين إلى نقل سجلهم المثالي إلى ملعب ثري ريفرز لمواجهة فريق بيتسبرغ ستيلرز، الذي حقق 10 انتصارات و3 هزائم وتعادلاً واحدًا، في مباراة بطولة AFC.,30,GENERATED
data52479,WIKI_C_08120,C,دمية بخيوط من ديل أوليفر (تي إن إي؛ 2011 – 2012 [معزوفة]، 2012 – 2013 [بالكلمات]، 2013 – دابا [مقدمة ديال السيف]).,"dmiya bikhyout men dale oliver (tna; 2011-2012 [m3zoufia], 2012-2013 [belklimat], 2013-daba [mo9addima dyal sef])",""" Puppet ( s ) on a String "" by Dale Oliver ( TNA ; 2011 – 2012 [ Instrumental ] , 2012 – 2013 [ With Lyrics ] , 2013 – present [ Sword Intro ] )",دمية (دمى) بخيط من ديل أوليفر (TNA؛ 2011 – 2012 [مقطوعة موسيقية]، 2012 – 2013 [مع كلمات]، 2013 – حتى الآن [مقدمة السيف]),22,GENERATED
data52480,WIKI_C_02280,C,تنقاص الضغط مور غطسة تشبع كياخد الوقت. السرعة ديال تنقاص الضغط عادةً كتكون بين 3 و 6 ديال الفوت فالما ديال البحر (بين 0.9 و 1.8 ميترو فالما ديال البحر) فالساعة.,tnaq9 d dghT mor ghtsa tsbA3 kayaxd l wqt. sR3t dyal tnaq9 d dghT 3adta katkon bin 3 w 6 dyal lfoot f lma dyal l bHr (bin 0.9 w 1.8 metro f lma dyal l bHr) f lsa3a.,Decompression from a saturation dive is a slow process . The rate of decompression typically ranges between 3 and 6 fsw ( 0 @.@ 9 and 1 @.@ 8 msw ) per hour .,إن إزالة الضغط من غوصة تشبع عملية بطيئة. يتراوح معدل إزالة الضغط عادةً بين 3 و 6 أقدام مياه بحر (0.9 و 1.8 متر مياه بحر) في الساعة.,31,GENERATED
data52481,DATA_5451,A,عجبني اللون ديال الجاكيطة ديالك,3jbni lloun dyal jjakiTa dyalek,I like the color of your jacket,أحب لون سترتك,7,PARTIALLY VALIDATED
data52482,WIKI_C_04998,C,أو پي إل بي، عن طريق السيستيم ديال أو پي، راه عضو ف جمعية جامعات حوض المحيط الهادي، واحد التجمع ديال الجامعات الرائدة ف البحث العلمي ف منطقة آسيا و المحيط الهادي.,"u p l b, 3an tariq l system dyal u p, rah 3ado f jam3it jami3at 7awd l mo7it lspaci, wa7d taja3mo3 dyal jami3at rida f lba7t l3ilmi f mintaqit asia w l mo7it lspaci.","UPLB , through the UP System , is a member of the Association of Pacific Rim Universities , a consortium of leading research universities in the Asia @-@ Pacific region .",جامعة الفلبين لوس بانوس، من خلال نظام جامعة الفلبين، هي عضو في رابطة جامعات حوض المحيط الهادئ، وهي اتحاد يضم جامعات بحثية رائدة في منطقة آسيا والمحيط الهادئ.,32,GENERATED
data52483,WIKI_C_07728,C,فاش كان كايدير الحملة ديالو اللولة باش يدخل سينا ديال پورتوريكو ف 1932، اتهمو مونيوز مارين باللي كان مدمن ديال المخدرات؛ زعما باللي كان كيشرب الأفيون.,"fash kan kaydir l7mla dyalo lloùla bach yedkhol cena dial portorico f 1932, tthemou munoz marin belli kan mdmen dial lmkheddarat; z3ma belli kan kychreb lafyon.","During his first campaign for the Puerto Rico Senate in 1932 , Muñoz Marín was accused of being a narcotics addict ; he was alleged to be addicted to opium .",خلال حملته الأولى لمجلس الشيوخ في بورتوريكو عام 1932، اتُهم مونيوز مارين بأنه مدمن للمخدرات؛ زُعم أنه كان مدمناً للأفيون.,26,GENERATED
data52484,WIKI_C_11497,C,فالفقرة ديالو ديال الترفيه اللي كيدير كل سيمانة فالبرنامج ديال الصباح المشهور ديال أستراليا Sunrise، مول الموسيقى الأسترالي مولي ميلدروم دار مقارنة من القلب للألبوم مع الألبوم الكلاسيكي ديال البيتلز Sgt. Pepper's Lonely Hearts Club Band.,"felfaqra dyalo dyal ttarfih lli kaydir kol simana f lprogram dyal ssbah l mshur dyal australia sunrise, mol lmusyqa l'australi molly meldrum dar muqarana mn l9alb ll'album m3a l'album l classical dyal l beatles sgt. pepper's lonely hearts club band.","During his weekly entertainment segment on the popular Australian breakfast show Sunrise , Australian music personality Molly Meldrum made a sincere comparison of the album to the classic Beatles album Sgt. Pepper 's Lonely Hearts Club Band .","خلال فقرة الترفيه الأسبوعية التي يقدمها في برنامج ""صن رايز"" الأسترالي الصباحي الشهير، أجرى شخصية الموسيقى الأسترالية مولي ميلدروم مقارنة صادقة للألبوم بالألبوم الكلاسيكي لفرقة البيتلز ""رقيب الفلفل وأشرار القلوب""",36,GENERATED
data52485,WIKI_D_08732,D,في 2007، فليتشر تزوج بإلين باو، اللي كانت ديك الساعة بارتنر صغيرة فواحد الشركة ديال الفينتشر كابيتال سميتها كلاينر بيركينز كوفيلد آند بايرز. فليتشر وباو تلاقاو فاش كانوا ف واحد البرنامج ديال Aspen Institute. عندهم واحد البنت سميتها ماتيلدا باو فليتشر.,"f 2007, fletchar tzawaj b'ilin pao, li kanet dik sa3a partner sghira f wa7d shrika dyal l venture capital smitha kleiner perkins caufield & byers. fletchar w pao tlaqaw fach kanu f wa7d l barnamaj dyal Aspen Institute. 3ndum wa7d l bent smitha matilda pao fletchar.","In 2007 , Fletcher married Ellen Pao , then a junior partner at venture capital firm Kleiner Perkins Caufield & Byers . Fletcher and Pao met while Aspen Institute fellows . They have a daughter , Matilda Pao Fletcher .",في عام 2007، تزوج فليتشر بإلين باو، التي كانت حينها شريكة مبتدئة في شركة رأس المال الاستثماري كلاينر بيركينز كوفيلد آند بايرز. التقى فليتشر وباو أثناء زمالتهما في معهد آسبن. لديهما ابنة، ماتيلدا باو فليتشر.,41,GENERATED
data52486,DATA_17347,B,محطة حافلات هايد الجديدة تحلّت نهار 23 غشت 2007، و كلّفات 3.7 مليون جنيه استرليني.,"ma7attat 7afilat haid ljdida t7allat nhar 23 ghucht 2007, o kallfat 3.7 million jnih istrliny.","The new Hyde Bus Station opened on August 23 , 2007 , having cost £ 3 @.@ 7 million .",افتُتحت محطة حافلات هايد الجديدة في 23 أغسطس 2007، وبلغت تكلفتها 3.7 مليون جنيه إسترليني.,20,GENERATED
data52487,DATA_0125,A,وا تكرفصت بلمعقول باش نفهم أش خسّني ندير,wa tkerfeSt blm39oul bach nfhem ach khssni ndir,I've really struggled to understand what it is I have to do,لقد واجهت صعوبة بالغة في فهم ما يجب علي فعله,12,PARTIALLY VALIDATED
data52488,DATA_1263,A,ولكن قول ليا، مكاتبانش ليا مسترسي بزاف.,"walakin goul lia, makatbanch lia mstrissi bezzaf.","But tell me, you don't seem very stressed.",ولكن أخبرني، لا تبدو متوتراً للغاية.,8,PARTIALLY VALIDATED
data52489,WIKI_C_05001,C,عندي البيت فوق منها واحد الديوي رومانسي كتبوه كيرن وهامرشتاين لرافينال وماغنوليا في الفيلم ديال 1936. دخلوه في العودة ديال برودواي عام 1994.,3ndi lbit fawq minha wa7d diwi romansi ktebo kern w hammerstein l ravenal w magnolia f film dyal 1936. dakhlouh f l3awda dyal broadway 3am 1994.,""" I Have The Room Above Her "" is a romantic duet written by Kern and Hammerstein for Ravenal and Magnolia in the 1936 film . It was included in the 1994 Broadway revival .","""لدي الغرفة فوقها"" هو دويتو رومانسي كتبه كيرن وهامرشتاين لرافينال وماغنوليا في فيلم عام 1936. تم تضمينه في إحياء مسرح برودواي عام 1994.",23,GENERATED
data52490,WIKI_D_01732,D,معبد لايي هاواي فيه 47،224 قدم مربع (4،387.3 متر مربع)، و فيه ربعة ديال البيوت ديال الشعائر و ستة ديال البيوت ديال التعميرة. الفنان ديال المناظر الطبيعية لوكونت ستيوارت صمم بزاف ديال الرسوم اللي كاينين داخل المعبد.,"m3bd llayi hawai fih 47,224 qdam moraba3 (4,387.3 metr moraba3), w fih rab3a dyal lbiyot dyal sh3a2r w stta dyal lbiyot dyal ta3mira. lfanana dyal lmanadir ttbi3iya lkoant stiwart s`mm bzaf dyal rrusum lli kaynin dakhil lm3bd.","The Laie Hawaii Temple is 47 @,@ 224 square feet ( 4 @,@ 387 @.@ 3 m2 ) and houses four ordinance rooms and six sealing rooms . Landscape artist LeConte Stewart designed many of the murals found inside the temple .","يبلغ معبد لايي هاواي 47,224 قدمًا مربعًا (4,387.3 مترًا مربعًا)، ويضم أربع قاعات للطقوس وست قاعات للعقد. صمم الفنان لي كونتي ستيوارت العديد من اللوحات الجدارية الموجودة داخل المعبد.",37,GENERATED
data52491,WIKI_C_08576,C,سكوت ماك نيل بدور تاهو، طوع ديال النار اللي راسوا قاسح؛ <unk>، طوع ديال التراب اللي عاقل؛ و <unk> الدب ديال الرماد، وحش من بلاد ليوا.,"scot mac neel b-dor tahu, twa dyal l-nar li rasu qase7; <unk>, twa dyal trub li 3a9el; w <unk> ed-deb dyal rmad, we7esh men bled lewa.","Scott McNeil as Tahu , the headstrong Toa of Fire ; <unk> , the wise Toa of Earth ; and <unk> the Ash Bear , a beast from Lewa 's domain .",سكوت ماكنيل بدور تاهو، التوا المندفع من النار؛ <unk>، التوا الحكيم من الأرض؛ و <unk>، دب الرماد، وحش من نطاق ليوا.,26,GENERATED
data52492,DATA_22959,B,هو كيو طان. باطافيا: لي كيم هوك. 1887. (نوفيلا؛ 80 صفحة فـ 1 مجلد),houa kiou tan. batavia: li kim houk. 1887. (noufila; 80 safha f 1 moujallad),Ho Kioe Tan . Batavia : Lie Kim Hok . 1887 . ( novelette ; 80 pages in 1 volume ),هوه كيويه تان. باتافيا: لي كيم هوك. 1887. (رواية قصيرة؛ 80 صفحة في مجلد واحد),21,GENERATED
data52493,DATA_23641,B,كل باطو تجر لـ Devonport من عند اللي بناوهوم فـ 1872. دارو ليهم الترسيم ودخلوهم للاحتياط حتى تكملو بالمرة.,kull batou tjer l Devonport mn 3nd lli bnaouhoum f 1872. Darou lihoum t-tersim w dkhlouhoum l-l'ihtiyat hta tekmlou bl-merra.,Each of the ships was towed to Devonport from the builders in 1872 . They were commissioned and placed into reserve until finally completed .,تم قطر كل سفينة إلى ديفونبورت من المصنعين عام 1872. تم تشغيلها ووضعها في الاحتياط حتى تم الانتهاء منها أخيرًا.,25,GENERATED
data52494,DATA_12141,A,عمرك تدير معانا بحال هاد اللبلانات,3emrek t dir m3ana b7al had leblanat,you should never do like this,يجب عليك ألا تفعل هكذا قط,6,PARTIALLY VALIDATED
data52495,DATA_8081,A,جي مرحبا بيك,ji marhba bik,come you are very welcome,أهلاً بك، مرحباً بك جداً,5,PARTIALLY VALIDATED
data52496,WIKI_C_09574,C,"هاد الفيلم كايتعتابر أطول فيلم بقا كايتعرض فالتاريخ ديال السينما. عمر شركة توينتيث سنتشري فوكس ما حيداتو من السينما من نهار خرج ف 1975, و باقي كيدور فالسينيما.","had lfilm kayta3tabar atwal film ba9a kayta3riD f t-tarikh dyal s-sinima. 3omr sharikat 20th century fox ma 7idat-u mn s-sinima mn nhar khrej f 1975, w ba9i kaydor f s-sinima.","The film is considered to be the longest @-@ running release in film history . It has never been pulled by 20th Century Fox from its original 1975 release , and it continues to play in cinemas .",يُعتبر الفيلم أطول عرض مستمر في تاريخ السينما. لم تسحبه شركة فوكس القرن العشرين قط من عرضه الأصلي عام 1975، وما زال يُعرض في دور السينما.,28,GENERATED
data52497,WIKI_D_07527,D,ف 1913، ناثانييل بريتون وجوزيف روز تبعو ليماير فالحفاظ على شلومبرجيرا روسيليانا وزيغوكاكتوس ترونكاتوس ف أجناس منفصلة.,"f 1913, nathaniel britton w joseph rose tbe3o lemaire f l7fayd 3la schlumbergera russelliana w zygocactus truncatus f ajnas mofasala. (kmanqlo botan sbar 3id lfas7 - w howa dal9t hatiora gaertneri - l schlumbergera ta7t ism s. gaertneri, m3a ma dda l irbak dam2 bin hado jnas.)","In 1913 , Nathaniel Britton and Joseph Rose followed Lemaire in keeping Schlumbergera russelliana and Zygocactus truncatus in separate genera . ( They also transferred the Easter Cactus – now Hatiora gaertneri – to Schlumbergera as S. gaertneri , initiating a lasting confusion between these two genera . )",في عام 1913، اتبع ناثانييل بريتون وجوزيف روز لومير في إبقاء شلومبرجيرا روسيليانا وزيغوكاكتوس ترونكاتوس في جنسين منفصلين. (كما نقلا نبات صبار عيد الفصح - وهو الآن هاتورا غارتنري - إلى جنس شلومبرجيرا تحت اسم إس. غارتنري، مما أدى إلى إرباك دائم بين هذين الجنسين.),17,GENERATED
data52498,DATA_13909,B,شرطة كتلمع، جاية فاللور ديال الورقة، كاتورّي النمرة ديال القيمة و الرمز ديال الأورو.,"shorta katelma3, jaya f l-lor dial l-werqa, kateurri n-numra dial l-qima w r-remz dial l'oro.","A glossy stripe , situated at the back of the note , showing the value numeral and the euro symbol .",شريط لامع، يقع في ظهر الورقة النقدية، يوضح الرقم الذي يمثل القيمة ورمز اليورو.,21,GENERATED
data52499,DATA_4589,A,ماغاديش نخلي هادشي يوقع أ الشاف,maghadich nkhli hadchi iw9a3 a chef,I won't let that happen chef,لن أسمح بحدوث ذلك يا طاهي,6,PARTIALLY VALIDATED
data52500,DATA_11997,A,عمرك تستعرض المهارات ديالك,3emrek t st3red lmaharat dialek,you should never show your skills,لا ينبغي لك أبداً إظهار مهاراتك,6,PARTIALLY VALIDATED
data52501,DATA_12783,B,أبو جمال تعطاوه المواطنة الشرفية فشي 25 مدينة فالعالم تقريبا، بحال مونتريال، باليرمو و باريس.,"abu jamal t3tawah lmuwatana asharafia f shi 25 mdina fal3alam taqriban, bhal montreal, palermo u paris.","Abu @-@ Jamal has been made an honorary citizen of about 25 cities around the world , including Montreal , Palermo , and Paris .",تم منح أبو جمال المواطنة الفخرية لحوالي 25 مدينة حول العالم، بما في ذلك مونتريال وباليرمو وباريس.,25,GENERATED
data52502,WIKI_C_06229,C,القدر الظاهري ديال هاد النظام الثنائي، ولا كيف كيبان مضوي من الأرض، هو 24. راه خافت بزاف باش يتشاف بالعين المجردة.,"lqdr zظahri dyal had nizam thna2i, wala kif kayban mdoowi mn l'rd, howa 24. rah khafit bzzaf bach ychaf bel'in lmojarrada.","The binary system 's apparent magnitude , or how bright it appears from Earth 's perspective , is 24 . It is far too dim to be seen with the naked eye .",القدر الظاهري للنظام الثنائي، أو مدى سطوعه كما يظهر من منظور الأرض، هو 24. إنه خافت جدًا بحيث لا يمكن رؤيته بالعين المجردة.,21,GENERATED
data52503,DATA_13924,B,"إيري ربحات جائزة ""أول @-@ أمريكا سيتي"" فـ 1972، و كانت مرشحة نهائية فـ 1961، 1994، 1995 و 2009.","iri rbhat ja'iza ""awwal @-@ amrika siti"" f 1972, w kanat murchaha niha'iya f 1961, 1994, 1995 u 2009.","Erie won the All @-@ America City Award in 1972 , and was a finalist in 1961 , 1994 , 1995 and 2009 .",فازت إيري بجائزة مدينة عموم أمريكا عام 1972، وكانت متأهلة للتصفيات النهائية في أعوام 1961 و 1994 و 1995 و 2009.,24,GENERATED
data52504,DATA_23388,B,سيرو ديال اللوز منسم بماء الورد ولا ماء زهر كيكون نكهة شايعة للحلويات وبعض المرات كيتزاد للككتيلات بحال العرق.,siro dyal lloz mnessam bma ward wlla ma zher kaykoun nkehha shay3a l7elwiyat w b3d lmerrat kaytzad l cocktailat b7al l3er9.,Almond syrup flavored with rose water or orange blossom water is a common flavor for desserts and sometimes added to cocktails such as arak .,شراب اللوز المنكّه بماء الورد أو ماء زهر البرتقال هو نكهة شائعة للحلويات، وأحيانًا يُضاف إلى الكوكتيلات مثل مشروب العرق.,25,GENERATED
data52505,DATA_7641,A,دهبهم رقيق بزاف,dhabhom r9i9 bzaf,their gold is too thin,ذهبهم رقيق للغاية,5,PARTIALLY VALIDATED
data52506,WIKI_D_12150,D,ولي العهد فيلهلم ولد القيصر الألماني الأخير فيلهلم الثاني كان ضيف في اللوج (المقصود بلاصة/دار) بمناسبة احتفالات هدسون-فولتون ديال عام 1909. قاد فوج بروسي فواحد المسيرة فيها خمسين عربة مزينة تكريمًا لهاد الاحتفال في نيويورك.,wli l3ahd wilhelm wld lqaysar l2almani l2akhir wilhelm t9ani kan dyaf f l lodge bmunasbat ihtifalat hudson-fulton dyal 3am 1909. qad fawj burussi f wahd lmsira fiha khamsin 3arba mznana tkriman lhad ihtifal f new york.,The final German emperor Wilhelm II 's son Crown Prince Wilhelm was a guest at the Lodge for the 1909 Hudson @-@ Fulton Celebration . He led a Prussian regiment in a parade of fifty floats held in honor of the celebration in New York .,كان ولي العهد فيلهلم، ابن القيصر الألماني الأخير فيلهلم الثاني، ضيفًا في اللودج بمناسبة احتفالات هدسون-فولتون عام 1909. وقاد فوجًا بروسيًا في موكب ضم خمسين عربة احتفالاً بهذه المناسبة في نيويورك.,35,GENERATED
data52507,DATA_5947,A,واش جيتي على رجليك؟,wach jiti 3la rjlik?,Did you come on foot?,هل أتيتَ سيرًا على الأقدام؟,5,PARTIALLY VALIDATED
data52508,DATA_13131,B,"1 @,@ 267 @,@ 650 @,@ 600 @,@ 228 @,@ 229 @,@ 401 @,@ 496 @,@ 703 @,@ 205 @,@ 376","1 @,@ 267 @,@ 650 @,@ 600 @,@ 228 @,@ 229 @,@ 401 @,@ 496 @,@ 703 @,@ 205 @,@ 376","1 @,@ 267 @,@ 650 @,@ 600 @,@ 228 @,@ 229 @,@ 401 @,@ 496 @,@ 703 @,@ 205 @,@ 376",واحد، مائتان وسبعة وستون، ستمائة وخمسون، ستمائة، مائتان وثمانية وعشرون، مائتان وتسعة وعشرون، أربعمائة وواحد، أربعمائة وستة وتسعون، سبعمائة وثلاثة، مائتان وخمسة، ثلاثمائة وستة وسبعون,21,GENERATED
data52509,WIKI_D_11717,D,في يناير 630 ميلادية، الشهر التاسع من التقويم الإسلامي، تصيفط خالد بن الوليد باش يهدم الصنم ديال الإلهة العزى اللي كانو تيعبدوها شي ناس. وهو دار هاكا، وقتل مرا حبشية.,"f januar 630 miladia, chher taas men ta9wim islami, tSift khalid ibn al walid bach yahdem Snam dial ilaha al ozza li kanu t3bdoha chi nas. w howa dar haka, w qtel mra 7abshiya.","On January 630 AD , <unk> , 9th month , of the Islamic Calendar . Khalid ibn al @-@ Walid was sent to destroy the Idol Goddess al @-@ <unk> , worshipped by <unk> . He did this , killing one Ethiopian woman .",في السادس من يناير عام 630 ميلادي، الشهر التاسع من التقويم الهجري، أُرسل خالد بن الوليد لهدم صنم الإلهة العزى التي كان يعبدها قوم معينون. وقد فعل ذلك، وقتل امرأة حبشية.,30,GENERATED
data52510,WIKI_D_03968,D,من بعد المعرض، الجردة بقات مشهورة بزاف وكانت كتجبد التطور للمنطقة. المعارض ديال الدولة والاحتفالات ديال العيد كانوا كيدارو فالجردة. الطوبيسات ديال الترانواي للجردة زادو. كان وقت ديال الرواج بصفة عامة.,"mn b3d lma3rd, ljrdda b9at mchhoura bzaf w kant katjbd ttawwor llminta9a. lma3aridh dyal ddwla w liyhtiifalaat dyal l3id kano kidarou f ljrdda. ttobissat dyal ttiranway ljrdda zdou. kan w9t dyal rrawaj b sifa 3ama.","After the Exposition , the park continued to be extremely popular and was a magnet for growth in the area . State fairs and holiday celebrations were held at the park . Street car lines to the park increased . It was a generally prosperous time .",بعد المعرض، استمرت الحديقة في كونها تحظى بشعبية كبيرة وكانت مغناطيسًا للنمو في المنطقة. أقيمت في الحديقة معارض الولاية واحتفالات الأعياد. ازدادت خطوط عربات الشوارع المؤدية إلى الحديقة. لقد كانت فترة مزدهرة بشكل عام.,31,GENERATED
data52511,WIKI_D_05758,D,تّمسحات آزوما من ليستة ديال لامارين، تحيدات ليها لماطريال و تحيدات ليها السلاح ف 1941. ف 18 يوليوز 1945، تضررات بزاف بالطيارات ديال لامارين لميريكانية TF @-@ 38 ملي هاجمو يوكوسوكا. تفركات الطيارة ف 1946.,"tms7at azoma mn llista dyal lmarina, t7ydat liha lmatrial w t7ydat liha sllah f 1941. f 18 yulyuz 1945, tdarart bzzaf bttayarat dyal lmarina lmirikanya TF @-@ 38 mli hagmu yokosuka. tfrkat ttyara f 1946.","Azuma was stricken from the navy list , hulked , and disarmed in 1941 . On 18 July 1945 , she was badly damaged by aircraft from the United States Navy TF @-@ 38 when they attacked Yokosuka . The ship was scrapped in 1946 .",أُزيل اسم أزوما من قائمة البحرية، وأُخرجت من الخدمة، وجُرّدت من أسلحتها في عام 1941. وفي 18 يوليو 1945، لحقت بها أضرار بالغة بسبب طائرات تابعة للقوات البحرية الأمريكية TF @-@ 38 عندما هاجمت يوكوسوكا. تم تفكيك السفينة في عام 1946.,35,GENERATED
data52512,WIKI_C_01557,C,من بعد ما ضربنا كلشي ف R2، العلاقة ديال فيثاغورس c2 = a2 + b2 كتولي صحيحة فاش الشعاع R كيقرب اللانهاية (حيث الباقي كيمشي لزيرو):,"mn ba3d ma darabna kolchi f R2, l3ala9a dyal fithaghoros c2 = a2 + b2 katwali sah7a fach cha3a3 R kay9reb l lanhaiya (7it lba9i kaymchi l zero):","After multiplying through by R2 , the Euclidean Pythagorean relationship c2 = a2 + b2 is recovered in the limit as the radius R approaches infinity ( since the remainder term tends to zero ) :",بعد الضرب في R2، تُستعاد العلاقة الإقليدية لفِثاغورس c2 = a2 + b2 في النهاية عندما يقترب الشعاع R من اللانهاية (حيث يميل الحد المتبقي إلى الصفر).,26,GENERATED
data52513,WIKI_C_08556,C,كاع التبديلات اللي دار كيبينو شحال ضرب تمارة باخ على واحد الخدمة اللي – كيما كيبين عدد المرات اللي تعزفات (على الأقل ربعة) – كيبان باللي كان كيحماق عليها بزاف.,ga3 tbdilat li dar kaybino sh7al drb tmara bach 3la wa7d khdma li - kima kaybino 3d'd lmrat li t3zfat (3la l2a9al 4) - kayban bli kan kay7ma9 3liha bzzaf.,All the various changes he made show how much trouble Bach took over a work which – as the number of documented performances ( at least four ) suggests – he seems to have particularly loved .,تُظهر كل التغييرات المتنوعة التي أجراها مدى العناء الذي بذله باخ في عمل واحد، والذي - كما يوحي عدد العروض الموثقة (أربعة على الأقل) - يبدو أنه كان يحبه بشدة.,30,GENERATED
data52514,WIKI_C_11545,C,جوج ديال لاروت ديال البيكالا كيدوزو على طول شي بلايص من الواد: طريق الشمال و طريق الجنوب، اللي كيمشيو من ڤان كورتلاندت بارك فالبونكس حتى لعمالة ديال پوتنام.,"juj dyal larot dyal lbikala kiduzw 3la twal shi blayis mn lwad: triq chmal w triq jnub, lli kimshiw mn van cortlandt park f lbronx hatta l3amala dyal putnam.","Two bicycle trails run along parts of the river : the North County Trailway and the South County Trailway , which run from Van Cortlandt Park in the Bronx to Putnam County .",يمتد مساران للدراجات الهوائية على طول أجزاء من النهر: مسار المقاطعة الشمالي ومسار المقاطعة الجنوبي، اللذان يمتدان من حديقة فان كورتلاندت في برونكس إلى مقاطعة بوتنام.,28,GENERATED
data52515,DATA_4980,A,أول مرة غانجرب,awwel merra ghanjerreb,the first time I try,المرة الأولى التي أحاول فيها,5,PARTIALLY VALIDATED
data52516,DATA_9404,A,راني كنت تتوالت ف شمش,rani knt ttawalt f chemch,i stayed in the sun,بقيت في الشمس,5,PARTIALLY VALIDATED
data52517,DATA_23401,B,عشرة نوطات فنهار ديال الصيف (كاتالوج رقم 6، ألبوم، 1986، كراس ريكوردز) (إيندي بريطاني - رقم 6),"ʿashra nōṭāt f nhār dyāl ṣ-ṣīf (kātālūg raqm 6, album, 1986, ḳrāss rīkōrdz) (ʾīndī brīṭānī - raqm 6)","Ten Notes on a Summer 's Day ( catalog No. 6 , LP , 1986 , Crass Records ) ( UK Indie – No. 6 )",عشر ملاحظات في يوم صيفي (رقم الكتالوج 6، قرص طويل، 1986، تسجيلات كراس) (مستقل بريطاني – رقم 6),26,GENERATED
data52518,WIKI_C_09420,C,كلينتون ترشحات رسميا فالكونغريس الوطني الديمقراطي ديال 2016 في فيلاديلفيا نهار 26 يوليو 2016، و ولات أول مرا ترشحات للرئاسة من طرف شي حزب سياسي كبير فميريكان.,"clinton ترشحات رسميا فالكونغريس الوطني الديمقراطي ديال 2016 في فيلادلفيا نهار 26 يوليو 2016, و ولات أول مرا ترشحات للرئاسة من طرف شي حزب سياسي كبير فميريكان.","Clinton was formally nominated at the 2016 Democratic National Convention in Philadelphia on July 26 , 2016 , becoming the first woman to be nominated for president by a major U.S. political party .",تم ترشيح كلينتون رسميًا في المؤتمر الوطني الديمقراطي لعام 2016 في فيلادلفيا في 26 يوليو 2016، لتصبح أول امرأة يتم ترشيحها للرئاسة من قبل حزب سياسي كبير في الولايات المتحدة.,27,GENERATED
data52519,DATA_8012,A,قالت ليا ماماها جي,galt liya mamaha ji,her mother told me to come,قالت لي أمها أن آتي,6,PARTIALLY VALIDATED
data52520,DATA_1745,A,هاد دراري صغار باقي تايلوحو عليا!,had drari sghar ba9i tylo7o 3lia!,And those kids keep splashing me!,وهؤلاء الأطفال يواصلون رشّي بالماء!,6,PARTIALLY VALIDATED
data52521,DATA_22309,B,أكثر واحد من وزراء ڭرانت ولا الناس اللي تعينو في الرئاسة اللي دارو فضايح ولا جرائم كان معروف بزاف:,ktar wa7d mn wozara grant wla nnas li t3ayno fi rriassa li daro fdaye7 wla jraym kan m3روف bzzaf.,The most infamous of Grant 's cabinet or other presidential appointees who were involved in scandals or criminal activity :,الأكثر إثارة للجدل من بين وزراء غرانت أو غيرهم من المعينين الرئاسيين الذين تورطوا في فضائح أو أنشطة إجرامية:,20,GENERATED
data52522,DATA_3680,A,ولاكن هادشي ماكايقولش ليا اشنو كايديرو نظار فهاد الحالة؟,walakin hadchi makaygolch liya achno kaydiro nDaDr fhad l7ala?,But that doesn't tell me what the glasses are doing in this case?,ولكن هذا لا يخبرني بما تفعله النظارات في هذه الحالة؟,13,PARTIALLY VALIDATED
data52523,DATA_24674,B,"لقاموس ديال اللغة السكوتلاندية المختصر اللي تنشر عام 1999، كيسجل باللي استخدام ""المفاتيح"" كان كيتستعمل كتعبير ديال الصلح ف منطقة فايف وجنوب غرب وغرب وسط اسكتلندا.","lqamous dial llogha skoutlandiya lmokhtassar lli tnshar 3am 1999, kaysejjl balli stikhdam ""lmafatih"" kan kaytsta3ml kat3bir dial ssolh f mintiqa Fife w jnoub gharb w gharb wasat skoutlanda.","The Concise Scots Language Dictionary published in 1999 , records the use of keys as a truce term in Fife , south west and west central Scotland .","يسجل معجم اللغة الاسكتلندية الموجز، الذي نشر عام 1999، استخدام كلمة ""مفاتيح"" (keys) كمصطلح للهدنة في فايف، وجنوب غرب اسكتلندا، ووسط غرب اسكتلندا.",28,GENERATED
