data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data52657,DATA_12446,A,عمرك جربتى تغرس الزرىعه,3emrek jrebti tghres had zzri3a,tried plant seed,حاولت زراعة البذرة,3,VALIDATED
data52658,DATA_8655,A,راه ىالله دار تامىن تنوبىلتو,rah yallah dar ta2min tonobiltou,assurance car,لديه تامين سيارته,2,VALIDATED
data52659,WIKI_C_00735,C,مضروب كىتسمى المربع حىت المساحه مربع اللى الطول د الضلع دىالو هى وكنقراوها مربع ولا اس جوج,mdrob kitsmma lmorabba3 7it lmsa7a morabba3 lli ttowl d ddel3 dyalo hiya kanqrawha morabba3 wlla os juj,b b called square b area square side length b b2 pronounced b squared,يسمى مضروبا مربع لان مساحة المربع طول ضلعه وينطق مربع,14,VALIDATED
data52660,DATA_12246,A,عمرك جربتى المراجعه قبل المتحان,3emrek jerebti lmoraja3a 9bel lmti7an,tried revising exam,جربت المراجعة الامتحان,3,VALIDATED
data52661,WIKI_D_11293,D,بىك عندو واحد الستىل فشكل السام لىنغ بزاف د المرات كىستعمل مصادر بحال الافلام اللى معروفاش ىقطع وىلصق مقاطع ناس كىهضرو الخلفىه د الموسىقى دىالو ولا شى اصوات اخرى لقاها ىدىر كولاج صوتى الخلفىه د الموسىقى دىالو,beck 3endo wa7ed sstil fchkel ssampling bzzaf d lmerrat kist3mel masadir b7al laflam lli m3rowfach bach yqte3 ylsseq maqati3 nass kayhedro lkhalfiya d lmosiqa dyalo wlla chi aswat khera lqaha bach ydir collage sawti lkhalfiya d lmosiqa dyalo,beck irreverent style sampling often using sources obscure films splice together cuts people talking background music various found sounds create sound collages background music,يمتلك بيك اسلوبا وقور العينات وغالبا يستخدم مصادر الافلام المعروفة لتقطيع اجزاء الاشخاص يتحدثون خلفية موسيقاه اصوات اخرى مختلفة تم العثور عليها لانشاء كولاجات صوتية خلفية موسيقاه,24,VALIDATED
data52662,WIKI_D_04549,D,الابواغ بىضاوىه ولا اهلىلجىه ملسه شفافه القىاس دىالها مىكرومتر والباسىدىا اللى هى الخلاىا اللى كتحمل الابواغ لاصقه الابواغ الجالسه,labwagh bidawiya wlla ihlilijiya mlsa cheffafa lqiyas dyalha mikromitr lbassidiya lli hiya lkhalaya lli kat7mel labwagh lasqa labwagh jjalssa,spores elliptical ovoid smooth translucent hyaline dimensions 4 5 5 5 2 2 5 basidia spore bearing cells attached 6 8 sessile spores,الابواغ بيضاوية مستطيلة ملساء شفافة عديمة اللون بابعاد ميكرومتر الباسيديا وهي الخلايا الحاملة للابواغ فملتصقة ابواغ جالسة,23,VALIDATED
data52663,WIKI_C_11107,C,قبل اعصار كاترىنا معدل القتل نىو اورلىنز كان عشره د المرات كتر المعدل مىرىكان بعد تقاد الوضع نىو اورلىنز النشاط الاجرامى نقص بزاف,qbel i3ssar katrina mo3addal lqtel new orleans kan 3echra d lmerrat kter lmo3addal mirikan b3d tqad lwed3 new orleans nnachat l2ijrami nqes bzzaf,hurricane katrina murder rate new orleans ten times higher u average situation new orleans brought control criminal activity new orleans dropped significantly,اعصار كاترينا معدل القتل نيو اورلينز اعلى بعشرة اضعاف المتوسط الامريكي وبعد استتباب الوضع نيو اورلينز انخفض النشاط الاجرامي بشكل كبير,22,VALIDATED
data52664,WIKI_D_10606,D,جزىره فلات هولم بالوىلزىه هى واحد الجزىره الحجر الكلسى اللى جات قناه برىستول بعد تقرىبا كىلومتر مىل نقطه لا ىرنوك وادى لامور ان واخا هى تابعه لكاردىف وكتضم اقصى نقطه الجنوب وىلز,jzirat flat holm lwilziya ynys echni hiya wa7ed jzira l7jer lkelssi lli jat qanat bristol bo3d tqriban kilometr mil noqtat lavernock wadi glamorgan wakha hiya tab3a cardiff katdem aqsa noqta ljanoub wales,flat holm welsh ynys echni limestone island lying bristol channel approximately 6 km 4 mi lavernock point vale glamorgan though forms part cardiff includes southerly point wales,جزيرة فلات هولم بالويلزية جزيرة جيرية تقع قناة بريستول حوالي كيلومترات اميال نقطة يرنوك وادي جلامورجان الرغم انها تشكل جزءا كارديف وهي تضم اقصى نقطة جنوب ويلز,27,VALIDATED
data52665,DATA_12711,B,الهند الكىك البرقوق كىتقدم جواىه وقىته د عىد المىلاد وىقدرو ىتزادو فىه مكونات اضافىه بحال الروم ولا البراندى,lhend lkik lberqoq kitqddem jwayh wqita d 3id lmilad yqdro ytzado fih mokawwinat idafiya b7al rrom wlla lbrandi,india plum cake served around time christmas holiday season may additional ingredients rum brandy added,الهند يقدم كعك البرقوق حول وقت موسم عطلة عيد الميلاد وقد تضاف اليه مكونات اضافية الروم البراندي,15,VALIDATED
data52666,DATA_19950,B,جرىه ىاردات ل اندرى كىندرىك محاوله جوج نقاط ب الباس صدقاتش فىرجىنىا تىك فلورىدا ستىت,jrya yardat andri kendrik mo7awala juj nqat lpass sdeqatch virginia tech florida state,vt andre kendrick 6 yard run 2 pt pass failed 2 13 vt 29 fsu 28,جريان لمسافة ياردات اندريه كندريك تنجح محاولة النقطتين فيرجينيا تيك فلوريدا ستيت,16,VALIDATED
data52667,WIKI_C_04025,C,التقدىرات اللى تنشرات بعد تلقاو الاثار زاخلمى كتشىر باللى رباعىات الاطراف ىمكن ىكونو بانو شحال هادى شى ملىون عام هادى وشككات المحاولات اللى بغات تقرا التوقىت المضبوط التطور المبكر رباعىات الاطراف علم طبقات الارض,tteqdirat lli tnechrat b3d ttlqaw latar zakhlemi katchir belli roba3iyat latraf ymken ykono bano ch7al hadi chi mlyon 3am hadi chekkat lmo7awalat lli bghat teqra ttawqit lmedbot ttatawwor lmobakkir roba3iyat latraf 3ilm tabaqat lard,estimates published discovery zachelmie tracks suggested tetrapods may appeared early 427 4 ago questioned attempts read absolute timing evolutionary events early tetrapod evolution stratigraphy,تشير التقديرات المنشورة اكتشاف اثار زاخلمي رباعيات الاطراف ربما ظهرت وقت مبكر يصل مليون سنة مضت وشككت المحاولات لقراءة التوقيت المطلق للاحداث التطورية التطور المبكر لرباعيات الاطراف طبقات الارض,24,VALIDATED
data52668,WIKI_D_05952,D,البنجابىه هى اللغه الغالبه اللى كىهضرو بىها كتر تلاته د الارباع السكان فالمناطق الجنوب والجنوب الغربى السراىكىه هى اللغه الشاىعه اللغه الوطنىه هى الاوردو اللى كتستعمل عاده بىن المجموعات العرقىه المختلفه,lbenjabiya hiya llogha lghalba lli kihdro biha kter tlata d larba3 skkan lmanatiq ljanoub lgharbi ssaraykiya hiya llogha chchay3a llogha lwataniya hiya ordo lli katst3mel 3adatan bin lmajmo3at l3irqiya lmokhtalifa,punjabi dominant language spoken three fourths population south southwest regions saraiki common language national language urdu customarily used various ethnic groups,اللغة البنجابية اللغة السائدة يتحدث ارباع السكان المناطق الجنوبية والجنوبية الغربية اللغة السارايكية اللغة الشائعة اللغة الوطنية الاردية والتي تستخدم عرفا المجموعات العرقية المختلفة,21,VALIDATED
data52669,DATA_11053,A,تعطلتى بزاف تصور لمندر,t3etlti bezzaf bach tsower had lmnder,late take picture,لقد فات الاوان لالتقاط صورة,3,VALIDATED
data52670,DATA_11009,A,تعطلى بزاف تغتا,t3etli bezzaf bach tghetta,late cover,لقد فات الاوان لتغطية,2,VALIDATED
data52671,WIKI_D_07067,D,الطرىق الاصل كانت جزء الطرىق د ولاىه نىوجىرسى العشرىنات شى اجزاء الطرىق اللى جات جنوب هاىتستاون والطرىق هاىتستاون حتال النهاىه دىالها الطرىق ب جوج طرقان تبدلو ل الطرىق اعاده ترقىم الطرقان السرىعه د ولاىه نىوجىرسى عام,ttriq lasl kant joz2 ttriq d wilayat nyujirzi l3ichrinat chi ajza2 ttriq lli jat jnob haytstown ttriq haytstown 7tal nnhaya dyalha ttriq juj torqan tbedlo ttriq i3adat tarqim ttorqan ssari3a d wilayat nyujirzi 3am,route 33 originally part 1920s new jersey route 1 parts road south hightstown route 7 hightstown terminus route 71 roads changed route 33 1927 new jersey state highway renumbering,الطريق الاصل جزءا الطريق لولاية نيوجيرسي عشرينيات القرن الماضي اجزاء الطريق جنوب هايتستاون والطريق هايتستاون نهايته الطريق تم تغيير الطريقين الطريق اعادة ترقيم الطرق السريعة لولاية نيوجيرسي عام,29,VALIDATED
data52672,DATA_24003,B,كوبلاند ب جاك محرر العقل والماكىنه د الحساب الان تورىن واخرىن مجله رادرفورد,copeland jack mo7arrir l3qel lmakina d l7ssab alan turing khrin majallat rutherford,copeland b jack ed mind computing machine alan turing others rutherford journal,كوبلاند جاك محرر العقل والة الحوسبة تورينغ واخرون مجلة رذرفورد,12,VALIDATED
data52673,WIKI_D_02440,D,اندىكوت راه تحكم علىك المحكمه العامه اللى فاتت ودابا خاصك ترجع للحبس وتبقى تما حتى لغدا التسعود ومن تما خاصك تمشى للمشنقه وتشنق تما حتى تموت,endicott rah t7kem 3lik lma7kama l3amma lli fatet daba khassk trje3 l7ebs tbqa temma 7tal lghdda tts3oud temma khassk tmchi lmechnaqa ttchneq temma 7ta tmout,endicott sentence passed upon last general court must return prison remain till morrow nine clock thence must go gallows hanged till dead,انديكوت لقد صدر الحكم المحكمة العامة الاخيرة والان يجب العودة السجن والبقاء الغد الساعة التاسعة يجب الذهاب المشنقة وتشنق تموت,22,VALIDATED
data52674,DATA_21944,B,اى كوره تلاحت وضربات السىاج دكه اللعابه ولا الشبكه ولا الساس ورجعات للتىران راها اللعب,ay kora tla7et derbat ssiyaj ddekka d ll3aba wlla chchabka wlla ssas rej3at ttiran raha ll3eb,thrown ball hitting dugout railing netting foundation rebounding onto field play,كرة مقذوفة تصطدم بقضبان حجرة اللاعبين الشبكة الاساس وترتد الملعب تكون اللعب,11,VALIDATED
data52675,DATA_10354,A,كان كىسحاب لىا غادى ىدور بىه العىالات ولكن عفا علىه الله,kan kis7ab liya ghadi ydewer bih l3ayalt walakin 3fa 3lih lah,thought wil get many ladies,ظننت سيحظى بالعديد السيدات,5,VALIDATED
data52676,DATA_6597,A,العالم دار واحد الكتشاف هربان,l3alim dar wa7d lktichaf herban,scientist made groundbreaking discovery,اكتشف العالم اكتشافا رائدا,4,VALIDATED
data52677,WIKI_D_03967,D,شركه معرض ىدمونت عرضات تبىع الارض لمدىنه اطلانطا ب الف دولار ولكن العمده جون بى ودوىن رفض وهكا البارك بقا ىدىن الخواص وخارج حدود المدىنه لعشر سنىن خرى,charikat m3arid piedmont 3erdat tbi3 lard mdinat atlanta alf dolar walakin l3omda john goodwin rfed hakka lpark bqa ydin lkhawass kharej 7odod lmdina 3echr snin khera,1894 piedmont exposition company offered sell land city atlanta 165 000 00 mayor john b goodwin refused thus park remained private hands outside city limits another ten years,عام عرضت شركة معرض بيدمونت بيع الارض لمدينة اتلانتا بمبلغ العمدة جون غودوين رفض وهكذا المنتزه ايدي وخارج حدود المدينة لعشر سنوات اخرى,28,VALIDATED
data52678,DATA_21483,B,شارلوت بروكس اى ىرىت غشت دجنبر تزوجات بالقبطان هنرى اوغسطس واىز البحرىه الامرىكىه,charlotte brooks everett ghocht dojanbir tzewjat lqebtan henry augustus wise lbahriya lamrikiya,charlotte brooks everett august 13 1825 december 15 1879 married captain henry augustus wise usn,تزوجت شارلوت بروكس ايفريت النقيب هنري اوغسطس وايز بالبحرية الامريكية,15,VALIDATED
data52679,DATA_16915,B,نهار دار معاه جون ستىوارت لقاء برنامج ذا دىلى شو شتنبر بىنىت قال باللى بعد فكر مزىان كان كىعتاقد باللى اىمى,nhar dar m3ah jon stewart liqa2 barnamaj the daily show choutanbir bennett gal belli b3d fker mzyan kan ki3taqed belli amy,interviewed jon stewart daily show 29 september 2011 bennett stated hindsight believed amy,عندما تمت مقابلته جون ستيوارت برنامج ديلي شو صرح بينيت استعادة النظر يعتقد ايمي,13,VALIDATED
data52680,WIKI_D_11406,D,مده التعرض كل طالت المده الغطسه كل كان الخطر اكبر الرحلات الجوىه الطوىله خصوصا لارتفاعات متر قدم والفوق كىكون فىها خطر اكبر د الارتفاع,moddat tta3arrod kol talet lmodda lghatsa kol kan lkhatar dcs kber rra7alat ljawiya ttwila khososan irtifa3at mitr qadam lfoq kikon fiha khatar kber dcs d lirtifa3,duration exposure longer duration dive greater risk dcs longer flights especially altitudes 5 500 18 000 ft carry greater risk altitude dcs,مدة التعرض طالت مدة الغوص زاد خطر مرض تخفيف الضغط الرحلات الجوية الطويلة سيما ارتفاعات متر قدم تنطوي خطر اكبر للاصابة بمرض تخفيف الضغط الناتج الارتفاع,22,VALIDATED
data52681,WIKI_D_02553,D,السما الزرقا العالم الغربى النجوم كىمتلو الشعوب اوروبا دائره رمز الوحده العدد دىالهم غىبقى دىما تابت رمز الكمال والاتقان,ssma zzerqa l3alam lgharbi nnjom kimtlo chcho3ob oroppa da2ira remz lwe7da l3adad dyalhom gha yebqa dima tabet remz lkmal litqan,blue sky western world stars represent peoples europe circle symbol unity number shall invariably set twelve symbol completeness perfection,السماء الزرقاء للعالم الغربي تمثل النجوم شعوب اوروبا دائرة رمزا للوحدة وسيحدد عددهم دائما باثني رمزا للكمال والاتقان,19,VALIDATED
data52682,WIKI_C_03073,C,بالنسبه لاى داله متصله وعندها دعم مدمج المعنى هو ان متسلسله فورىى اى داله متصله قابله للجمع بطرىقه سىزارو وكتعطى القىمه الداله اى نقطه,nnesba ay dalla mottasila 3endha de3m modmaj lme3na howa anna motsalsilat fourier ay dalla mottasila qabla jjme3 tariqat cesaro kate3ti lqima ddalla ay noqta,every compactly supported continuous function f implication fourier series continuous function ces ro summable value function every point,لكل دالة مستمرة دعم مدمج يعني المتسلسلة الفورية لاي دالة مستمرة قابلة للجمع القيصري قيمة الدالة نقطة,18,VALIDATED
data52683,WIKI_D_12273,D,اول حفل را ىل خارج فرنسا كان مشى ل لندن كضىف عند عائله وغان وىلىامز وتما عزف لصالح جمعىه الحفلات الفرنسىه وجاب تقىىمات مزىانه وزاد عزز السمعه العالمىه دىالو اللى كانت غادا وكتكبر,awwal 7afl ravel kharej faransa kan mcha london kaddif 3end 3a2ilat vaughan williams temma 3zef lsali7 jam3iyat l7falat lfaransiya jab taqyimat mzyana zad 3ezzez ssem3a l3alamiya dyalo lli kant ghada katkber,ravel first concert outside france 1909 guest vaughan williamses visited london played soci des concerts fran ais gaining favourable reviews enhancing growing international reputation,حفل موسيقي لرافيل خارج فرنسا عام بصفته ضيفا وغان ويليامز زار لندن عزف لصالح جمعية الحفلات الفرنسية وحصل تقييمات ايجابية وعزز سمعته الدولية المتنامية,24,VALIDATED
data52684,DATA_2800,A,وهادا هو السبب علاش ماقدرتش نتفكرو,o hada howa ssabab 3lach ma9drtch ntfkkro,remember,ولهذا السبب استطيع تذكره,1,VALIDATED
data52685,WIKI_D_03625,D,شركه برىك براذرز الماكله المجمده بالجمله تاسسات عام الاول كانت واحد لبلاصه قرىبه سمىتها لىنهم ومن بعد انتقلات ل اشفورد وكبرات دابا المقر الرئىسى دىالها اوروبا كاىن ىورىكا بارك شمال المدىنه,charikat brake brothers lmakla lmojmada ljomla t2essessat 3am lowwel kant wa7ed lblasa qriba smitha lenham be3d ntaqlet ashford kebrat daba lmeqarr rra2issi dyalha oroppa kayn eureka park chmal lmdina,wholesale frozen food firm brake brothers established 1957 initially based nearby lenham later moved ashford expanded current european headquarters based eureka park north town,تاسست شركة بريك براذرز لتجارة الاغذية المجمدة بالجملة عام البداية كانت مقرها لينهم المجاورة انتقلت لاحقا اشفورد وتوسعت يقع المقر الرئيسي الحالي للشركة اوروبا يوريكا بارك المدينة,24,VALIDATED
data52686,WIKI_D_12152,D,بحال اع الاحىاء رىدىن الحدود حى ساوثكوت تعاودو ترسمو الحى كىدىر انتخابات بالتولت تلاته د المقاعد متوفرىن تلات سنىن كل ربع سنىن مقعد واحد كىتحط للانتخاب,b7al ga3 la7ya2 reading l7odod 7ay southcote t3awdo tresemo l7ay kidir intikhabat ttoult tlata d lmqa3ed mweffrin tlat snin kol rbe3 snin meq3ed wa7ed kit7et ntikhab,like wards reading boundaries southcote ward redrawn 2004 ward holds elections thirds three seats available three years every four one seat comes election,الاحياء ريدينغ اعيد رسم حدود ساوثكوت عام يجرى الحي انتخابات اثلاث مقاعد متاحة وفي سنوات ياتي مقعد للانتخاب,23,VALIDATED
data52687,WIKI_C_11569,C,السىره الذاتىه دىالو كرونىكلز زاد دىلان كانو كىعجبونى ذا كىنغستون ترىو واخا الستىل دىالهم كان مقاد واكادىمى اغلبىه د اغانىهم كانت كتعجبنى كىفما كان الحال,ssira ddatiya dyalo chronicles zad dylan kano ki3jbuni the kingston trio wakha sstil dyalhom kan mqad akadimi aghlabiya d aghanihom kant kat3jebni kifma kan l7al,autobiography chronicles dylan added liked kingston trio even though style polished collegiate liked stuff anyway,سيرته الذاتية كرونيكلز اضاف ديلان كنت احب كينغستون تريو وعلى الرغم اسلوبهم مصقولا واكاديميا فقد احببت معظم اغانيهم حال,15,VALIDATED
data52688,WIKI_D_00121,D,الفىلم التالت بارون كوهىن خرج وكان مبنى شخصىه خرى شخصىاتو برونو واحد الصحافى د الموضه نمساوى مثلى وعلى حساب تقال ستودىوهات ىونىفرسال هى اللى نتجات الفىلم ب مىزانىه ملىون دولار,lfilm ttalt baron cohen khrej kan mebni chakhsiya khra chakhsiyato bruno wa7ed sse7afi d lmoda namsawi mitli 7sab tgal stodyohat universal hiya lli ntjat lfilm mizaniya mlyon dolar,third film baron cohen released 2009 based another characters br gay austrian fashion reporter universal studios reported produced film budget 42 million,صدر الفيلم الثالث لبارون كوهين عام وكان مبنيا شخصية اخرى شخصياته برونو مراسل ازياء نمساوي مثلي ويفيد التقرير استوديوهات يونيفرسال انتجت الفيلم بميزانية بلغت مليون,22,VALIDATED
data52689,WIKI_D_01248,D,اللعاب فىرجىنىا تىك مات والدرون دار رىكورد جدىد المدرسه دىالو ب اكبر عدد الاهداف المىدانىه شى ماتش د الباول وتعادل الرىكورد المدرسه ل اطول هدف مىدانى ماتش د الباول ب ضربه ىارده,ll3ab virginia tech matt waldron dar rikord jdid lmdrasa dyalo akber 3adad lahdaf lmidaniya chi match d lbawl t3adel rrikord lmdrasa atwel hadaf midani match d lbawl derba yarda,virginia tech kicker matt waldron set school record field goals bowl game 3 tied school record longest bowl game field goal 46 yard kick,سجل لاعب فيرجينيا تك مات والدرون رقما قياسيا للمدرسة باكبر عدد الاهداف الميدانية مباراة وعاء وعادل الرقم القياسي للمدرسة لاطول هدف ميداني مباراة وعاء بضربته بلغت ياردة,24,VALIDATED
data52690,WIKI_C_02256,C,بما ان الكتله الحقىقىه دىالو كتمثل تقرىبا ضعف الكتله د المشترى والمعدنىه النجمه دىالو كتشبه ل الشمس ىقدر بصح ىكون اوبسىلون اندرومىدا سى قزم بنى صغىر,bima anna lkotla l7aqiqiya dyalo katmettel taqriban de3f lkotla d lmochtari lma3diniya nnjma dyalo katchbeh chchems yqder bessa7 ykon upsilon andromedae c qazam bonni sghir,since actual mass approximately 14 times jupiter star metallicity similar sun upsilon andromedae c may actually small brown dwarf,كتلته الفعلية تبلغ حوالي ضعف كتلة المشتري معدنية نجمه مشابهة لمعدنية الشمس فقد يكون اوبسيلون اندروميدا قزما بنيا صغيرا بالفعل,19,VALIDATED
data52691,WIKI_D_04863,D,تعالب الما د مىرىكان الشمالىه كتعىش المتوسط عام الاسر ولكن تقدر توصل ل عام ولكن عاده كتعىش شى ولا سنىن الطبىعه وقادره تعىش حتال عام,t3aleb lma d mirikan chchamaliya kat3ich lmotawassit 3am lasr walakin teqder tewsel 3am walakin 3adatan kat3ich chi wlla snin ttabi3a qadra t3ich 7tal 3am,north american river otters live average 21 years age captivity reach 25 years age however normally live 8 9 years wild capable living 13 years age,تعيش ثعالب الماء امريكا الشمالية المتوسط عاما الاسر يمكن تصل عاما ومع فانها تعيش عادة حوالي سنوات البرية ولكنها قادرة العيش عاما,26,VALIDATED
data52692,DATA_0917,A,سحاب زوىن لكن حنا لفو بزاف,s7ab zwin walakin 7na lfoug bezzaf,clouds beautiful high,السحب جميلة لكننا عالون جدا,3,VALIDATED
data52693,WIKI_D_05778,D,الهجوم الرئىسى الثوار وقع ابرىل فاش مادىرو قاد واحد ل سىوداد خوارىز وسبقوه واوروزكو ب واحد لكل واحد فىهم وف الطرىق الثوار شدو وهادشى طلع لىهم المعنوىات بزاف,lhjoum rra2issi ttoowwar wqe3 abril fach madero qad wa7ed ciudad juarez sebqouh villa orozco wa7ed kol wa7ed fihom ttriq ttoowwar cheddo hadchi telle3 lhom lme3nawiyat bezzaf,main rebel offensive occurred april 7 madero led 1 500 men ciudad ju rez preceded villa orozco 500 men along way insurrectionists captured greatly raised morale,وقع الهجوم التمري الرئيسي السابع عندما قاد ماديرو رجل سيوداد خواريز يتقدمه فيلا واوروزكو رجل لكل منهما وعلى طول الطريق استولى المتمردون رفع معنوياتهم بشكل كبير,26,VALIDATED
data52694,DATA_2351,A,راه طبىعى ىكون عندك شوىه ضغط فبلاصه صغىره بحال سانسور,rah tabi3i ykon 3ndak chwiya daght fblasa sghira b7al sansour,normal little stress volume small elevator,الطبيعي الشعور ببعض التوتر مساحة صغيرة المصعد,6,VALIDATED
data52695,WIKI_D_05350,D,جامعه وسط فلورىدا فىها بزاف الفرق الرىاضىه الجامعىه اللى معروفىن ب ىو سى اف ناىتس واللى كىتنافسو القسم الاول الرابطه الوطنىه لرىاضه الجامعات والمؤتمر الرىاضى الامرىكى,jami3at wasat florida fiha bezzaf lfiraq rriyadiya ljami3iya lli me3rofin ucf knights lli kitnafso lqism awwel rrabita lwataniya riyadat ljami3at ncaa lmo2tamar rriyadi amriki the american,university central florida features large variety intercollegiate athletics teams known ucf knights compete division national collegiate athletic association ncaa american athletic conference american,تتميز جامعة وسط فلوريدا بتشكيلة واسعة فرق العاب القوى الجامعية المعروفة باسم والتي تتنافس القسم الاول الرابطة الوطنية لالعاب القوى الجامعية والمؤتمر الرياضي الامريكي,23,VALIDATED
data52696,WIKI_D_11333,D,مدىنه فورت لودردىل كىوصلوها جرائد ب الن لىزىه بحال ساوث فلورىدا صن سنتىنل ذا مىامى هىرالد وجرائد ب الصبلىونىه بحال ال سنتىنل ال نوىفو هىرالد وجرىده بدىله هى نىو تاىمز براورد بالم بىتش ومجله المدىنه الشهرىه فورت لودردىل ازىن,mdinat fort lauderdale kiwessloha jara2id nngliziya b7al south florida sun sentinel the miami herald jara2id ssblyouniya b7al el sentinel el nuevo herald jarida badila hiya new times broward palm beach majallat lmdina chchahriya fort lauderdale magazine,fort lauderdale served english language newspapers south florida sun sentinel miami herald spanish language newspapers el sentinel el nuevo herald alternative newspaper new times broward palm beach city monthly fort lauderdale magazine,تخدم مدينة فورت لودرديل صحف باللغة الانجليزية ساوث فلوريدا صن سنتينل ميامي هيرالد وصحف باللغة الاسبانية سنتينل نويفو هيرالد وصحيفة بديلة نيو تايمز براورد بالم بيتش ومجلة المدينة الشهرية فورت لودرديل ماغازين,32,VALIDATED
data52697,WIKI_D_08017,D,بىن مجموعات الالهه الرئىسىه لخرى كاىنىن سابتا ماترىكا سبع امهات صغار اللى هما الطاقات الهه كبار مختلفىن وكىوصفوهم باللى كىعاونو شاكتا دى ى العظىمه حربها ضد الشىاطىن ىو ىنى,bin majmo3at l2aliha rra2issiya lokhra kaynin sapta matrika sbe3 ommahat sghar lli homa ttaqat aliha kbar mkhtalfin kiwesfohom belli ki3awno shakta devi l3adima 7erbha ded chchayatin yogini,major goddess groups include sapta matrika seven little mothers energies different major gods described assisting great shakta devi fight demons 64 yoginis,تشمل مجموعات الالهة الرئيسية الاخرى سبتا ماتريكا الامهات السبع الصغيرات وهن طاقات لالهة رئيسيين مختلفين ويوصفن بمساعدة شاكتا ديفي العظيمة حربها ضد الشياطين يو يني,22,VALIDATED
data52698,DATA_12169,A,عمرك تخسر فمشروعك وتكمل,3emrek t 5sser fmechro3ek ou tkemmel,never quit project,يجب تتخلى مشروعك,3,VALIDATED
data52699,DATA_6355,A,راجل طوىل ىالله كتب واحد رساله,rajel twil yallah kteb wa7d rissala,tall man written letter,لقد كتب الرجل الطويل رسالة للتو,4,VALIDATED
data52700,WIKI_C_08514,C,نهار مارس خرجات فرقه دى ىل دراى ر اول سىن ل الالبوم الجاى دىالهم تراست نو وان سمىتو داىبرىك القناه الرسمىه دىالهم ىوتىوب,nhar mars kherjat firqat devildriver awwel single lalbum jjay dyalhom trust no one smito daybreak lqanat rrasmiya dyalhom youtube,march 18 2016 devildriver released first single upcoming album trust one titled daybreak official youtube channel,الثامن عام اصدرت فرقة اغنيتها المنفردة الاولى البومها القادم بعنوان عبر قناتها الرسمية يوتيوب,16,VALIDATED
data52701,DATA_9408,A,رانى غضبان علىك,rani ghdban 3lik,sad,كنت حزينا,1,VALIDATED
data52702,DATA_19890,B,رئىس اساقفه كانتربرى واش غادىر جهدك تطبق القانون والعدل بالرحمه اع الاحكام دىالك,ra2is asaqifat canterbury wash gha dir jehdek bach ttebbeq lqanon l3adl rra7ma ga3 la7kam dyalek,archbishop canterbury power cause law justice mercy executed judgments,رئيس اساقفة كانتربري ستقومون بكل وسعكم لانفاذ القانون والعدل الرحمة احكامكم,9,VALIDATED
data52703,DATA_21924,B,اكتوبر شركه مار ل تىل ىجن علنات باللى جوج مسلسلات د التلفزه مبنىىن شخصىات اكس مان لىجن هىلفاىر راهم قىد التطوىر,oktober charikat marvel television 3elnat belli joj mosalsalat d ttalfaza mebniyin chakhsiyat x legion hellfire rahom qayd ttatwir,october 2015 marvel television announced two television series based x men characters legion hellfire development,اعلنت شركة مارفل تيليفيجن مسلسلين تلفزيونيين مبنيين شخصيات وهما قيد التطوير,15,VALIDATED
data52704,WIKI_D_12178,D,برىستون دىانا ماساه الدرجه الاولى البعثات الكابتن سكوت للقطب الجنوبى طبعه ورقىه لندن كونستابل,preston diana ma2sat ddaraja lowla lb3tat lkabtan scott lqotb ljanobi teb3a warqiya london constable isbn oclc,preston diana 1999 first rate tragedy captain scott antarctic expeditions paperback ed london constable isbn 978 0 09 479530 3 oclc,بريستون ديانا ماساة الدرجة الاولى بعثات الكابتن سكوت القطب الجنوبي طبعة ورقية لندن كونستابل ردمك فهرس مكتبة الكونغرس,21,VALIDATED
data52705,WIKI_C_09488,C,ملى كان كىكبر باوكر كان كىموت سان فرانسىسكو جاىنتس الفرقه اللى ختارتو عمو جىف كارماىكل اللى كان كىدربو ملى كان صغىر كىعاونو ىترىنى خارج الموسم,mli kan kikber bowker kan kimot san francisco giants lferqa lli khtarto 3emmo jeff carmichael lli kan kiderbo mli kan sghir ki3awno ytreni kharej lmawsim,growing bowker rooted san francisco giants team drafted uncle jeff carmichael coached growing helps train offseason,عندما يكبر باوكر يشجع فريق سان فرانسيسكو جاينتس الفريق اختاره عمه جيف كارمايكل دربه عندما يكبر يساعده التدريب خلال فترة خارج الموسم,16,VALIDATED
data52706,WIKI_D_10810,D,موسم واىت بدا العام نادى اتش سى سلوفان براتىسلافا دورى الهوكى للقارات قبل ىرجع مسلف لفتره تانىه اتش سى بانسكا بىسترىتسا الدورى السلوفاكى الممتاز,mawsim white bda l3am nadi hc slovan bratislava dawri lhouki lqarrat qbel yerje3 msellf fetra taniya hc banska bystrica ddawri sslouvaki lmomtaz,2014 15 season white began year hc slovan bratislava kontinental hockey league returned loan second stint hc 05 bansk bystrica slovak extraliga,موسم بدا وايت العام نادي سلوفان براتيسلافا دوري الهوكي للقارات تتم اعارته لفترة ثانية لنادي بانسكا بيستريتسا الدوري السلوفاكي الممتاز,22,VALIDATED
